ID,Video_ID,Comment,comment_fr,Name
954,fTI-C2W-by8,Me Ngouana est impeccable,Me Ngouana est impeccable,Maxime Pouokam
60,0XOAST7_X8w,Manyaaaka le veste de Mr Ngatchou est belle deh 👌👍,Manyaaaka le veste de Mr Ngatchou est belle deh 👌👍,Maxime Pouokam
2108,zxUdeRuN-2Q,Vous ne pouvez que dire ça mais dans la plus part des cas vous êtes violent ...,Vous ne pouvez que dire ça mais dans la plus part des cas vous êtes violent ...,International Tchatcho
3242,tdjZwiybjAs,S'il vous plaît j'aimerais avoir le titre de cette chanson 🙏🏾,S'il vous plaît j'aimerais avoir le titre de cette chanson 🙏🏾,Ben Hassan
2723,UMVg0DMuedk,equinox vous n'avez pas encore mangé les lèvres. Votre jeu talibanien est mis au grand jour. Elle même a dit qu'elle ne pouvait pas porter les habits courts parce que ses genoux sont pourris. Or après on la voit bien en mini robe avec les genoux sans cicatrice. Tous les camerounais ne sont pas idiots comme les mrcistes. Elle a menti c'est tout .,equinox vous n'avez pas encore mangé les lèvres. Votre jeu talibanien est mis au grand jour. Elle même a dit qu'elle ne pouvait pas porter les habits courts parce que ses genoux sont pourris. Or après on la voit bien en mini robe avec les genoux sans cicatrice. Tous les camerounais ne sont pas idiots comme les mrcistes. Elle a menti c'est tout .,International Tchatcho
8963,g6WxR8ATn5Q,L'ambassade du Cameroun en France est privatiser depuis 1 ans car pour se faire un passeport il y'a un bureau juste en face où l'on doit revenir payer des frais pour un service rapide. Cameroun : miracle planétaire où le bon Dieu s'assoit et prend des notes,L'ambassade du Cameroun en France est privatiser depuis 1 ans car pour se faire un passeport il y'a un bureau juste en face où l'on doit revenir payer des frais pour un service rapide. Cameroun : miracle planétaire où le bon Dieu s'assoit et prend des notes,Serge Ewane
8663,bM0QLAGi-KE,Ce garçon est simplement formidable je sais profondément cequ il ressent je lui souhaite tout le bonheur du monde et qu il garde la tête haute il s en sortira comme un miracle,Ce garçon est simplement formidable je sais profondément cequ il ressent je lui souhaite tout le bonheur du monde et qu il garde la tête haute il s en sortira comme un miracle,Serge Ewane
8065,MuY8U_cyFiU,"Un certain malotru appelé Stéphane Yassa a-t-il vu ça ???? Si les Camerounais avaient les couilles comme on dit vulgairement ils se seraient déjà levé pour chasser même le cadavre de biya fantomas et son régime de malheurs. Mais hélas, nous attendons que KAMTO nous dise ""que l'heure est arrivée"" pour nous lever. Et comme KAMTO ne descendra pas dans la rue puisque l'heure est arrivée depuis belle lurette pour chasser ces TIQUES que sont biya fantomas et son régime maudit, ELLES CONTINUERONT, CES TIQUES, JUSQU'À CE QUE NOUS SOYONS TOUS ATTEINTS DE LA MALADIE DE LYME, QUI NOUS EMPORTERA À TOUR DE RÔLE, PUISQUE NOUS N'AVONS NI LES HÔPITAUX NI LES MÉDECINS SPÉCIALISÉS DANS LE TRAITEMENT DE LA MALADIE DE LYME, NI MÊME LES MOYENS FINANCIERS POUR ALLER NOUS FAIRE SOIGNER EN SUISSE OU CHEZ LES ISRAËLIENS DE NGOH NGOH, L'IGNOBLE HIBOU DÉTOURNEUR  DES TROIS MILLIARDS DE LA CAN QUI CONTINUE DE GLISSER","Un certain malotru appelé Stéphane Yassa a-t-il vu ça ???? Si les Camerounais avaient les couilles comme on dit vulgairement ils se seraient déjà levé pour chasser même le cadavre de biya fantomas et son régime de malheurs. Mais hélas, nous attendons que KAMTO nous dise ""que l'heure est arrivée"" pour nous lever. Et comme KAMTO ne descendra pas dans la rue puisque l'heure est arrivée depuis belle lurette pour chasser ces TIQUES que sont biya fantomas et son régime maudit, ELLES CONTINUERONT, CES TIQUES, JUSQU'À CE QUE NOUS SOYONS TOUS ATTEINTS DE LA MALADIE DE LYME, QUI NOUS EMPORTERA À TOUR DE RÔLE, PUISQUE NOUS N'AVONS NI LES HÔPITAUX NI LES MÉDECINS SPÉCIALISÉS DANS LE TRAITEMENT DE LA MALADIE DE LYME, NI MÊME LES MOYENS FINANCIERS POUR ALLER NOUS FAIRE SOIGNER EN SUISSE OU CHEZ LES ISRAËLIENS DE NGOH NGOH, L'IGNOBLE HIBOU DÉTOURNEUR  DES TROIS MILLIARDS DE LA CAN QUI CONTINUE DE GLISSER",Serge Ewane
5008,_B20cPCunvo,"Non
K","Non
K",Cedric Sougang
5001,zcUgwQOnh-A,g,g,Cedric Sougang
1959,jMB19AG0nUM,The wil be no elections in southern  Cameroon periods,The wil be no elections in southern  Cameroon periods,Charles Ndonzeu
3987,GpDgv-YjAWk,Merci pour ces informations,Merci pour ces informations,Ben Hassan
7336,0rIDxc2XMD0,"Le SDF a compris. Too little, too late. Better something is done now than never...
Will PCRN moves? Wait and see. 🤞","Le SDF a compris. Too little, too late. Better something is done now than never...
Will PCRN moves? Wait and see. 🤞",Merlin Mpoudeu
8609,S5L4_jiICqs,Si on met mama dodoline et mama madeleine sur ce plateau hummmm c’est serait là plus belle de toute,Si on met mama dodoline et mama madeleine sur ce plateau hummmm c’est serait là plus belle de toute,Serge Ewane
4457,MFcAKn18tpk,Hahahaha Luther Meka à chercher et il a trouver. Bravo Hilaire Zipang. 👏👏👏,Hahahaha Luther Meka à chercher et il a trouver. Bravo Hilaire Zipang. 👏👏👏,Tchango International
1892,mLbgkBcbnhM,"Émission bizarre, invités bizarre","Émission bizarre, invités bizarre",Charles Ndonzeu
5101,lNeytvCJdms,"Ils ne prennent même plus des gants pour frauder , cela se fait désormais au su de tous !
Vu la lâcheté des camerounais qui gobent tout ! Incapables de réagir !
Personne ne le fera à leur place !
Qu'ils subissent donc ! Pourquoi pleurnicher ?","Ils ne prennent même plus des gants pour frauder , cela se fait désormais au su de tous !
Vu la lâcheté des camerounais qui gobent tout ! Incapables de réagir !
Personne ne le fera à leur place !
Qu'ils subissent donc ! Pourquoi pleurnicher ?",Cedric Sougang
6026,fHkw7TcQRJk,M. du fncp vous avez 1ministre 5 mairies... Pouvez vous nous dire pourquoi votre président avait dit que le GD nord appartient au rdpc pour ne pas dire pb? Votre tchi.. s'est filme pendant les élections législatives dans une salle de classe ouverte avec un table banc sans honte en dénigrant l'absence des travaux par le gouvernement Pourquoi il ne se bat pas pour arranger la vie de ladite population ? Vraiment accepter que vous êtes là pour accompagner le r' 🤔🤔🤔🤔,M. du fncp vous avez 1ministre 5 mairies... Pouvez vous nous dire pourquoi votre président avait dit que le GD nord appartient au rdpc pour ne pas dire pb? Votre tchi.. s'est filme pendant les élections législatives dans une salle de classe ouverte avec un table banc sans honte en dénigrant l'absence des travaux par le gouvernement Pourquoi il ne se bat pas pour arranger la vie de ladite population ? Vraiment accepter que vous êtes là pour accompagner le r' 🤔🤔🤔🤔,Thierry Aubin Moukam
1468,OCYkUPBQAWE,la jeunesse s'exprime simplement et clairement sur tous les sujets avec aisance voilà le genre de débat que nous souhaitons pas des rêveurs et des gens qui nous parlent de lois et de tous les jours.....,la jeunesse s'exprime simplement et clairement sur tous les sujets avec aisance voilà le genre de débat que nous souhaitons pas des rêveurs et des gens qui nous parlent de lois et de tous les jours.....,Charles Ndonzeu
2328,YYHbYcWB2gE,"C'est parti, mon frère, tu ne seras plus invité  sur ce plateau WWW D'EQUINOX TV.LES JOURBALISTE VEULENT VOIR COMMENT EST PARTI LA BALLE 🤣🤣🤣🤣","C'est parti, mon frère, tu ne seras plus invité  sur ce plateau WWW D'EQUINOX TV.LES JOURBALISTE VEULENT VOIR COMMENT EST PARTI LA BALLE 🤣🤣🤣🤣",International Tchatcho
6783,_fFVS7WDWg4,Good afternoon sir,Good afternoon sir,Thierry Aubin Moukam
1226,EW35XFxOmv0,kel laideur cette femme elle effraye beyala,kel laideur cette femme elle effraye beyala,Charles Ndonzeu
9652,x0FV1WIr7sU,Zongo faut donner les moyens aux jeunes. Ils vont assumer.,Zongo faut donner les moyens aux jeunes. Ils vont assumer.,Cyrille Nzouda
3796,9L9emYznekg,"Na only the Name of JESUS di sef we when we believe for that Name JESUS take all the Glory ABBA Father.
Salut ambassador God bless you
Wey innocent pikin them ehn the heart of man wicked over, papa God abeg came help we for Cameroon","Na only the Name of JESUS di sef we when we believe for that Name JESUS take all the Glory ABBA Father.
Salut ambassador God bless you
Wey innocent pikin them ehn the heart of man wicked over, papa God abeg came help we for Cameroon",Ben Hassan
4906,lF_azpY0IOs,Bravo madame Kah Walla. Vous êtes  une vraie femme pleine  d'intelligence.  Continuez de nous édifier  et nous instruire.,Bravo madame Kah Walla. Vous êtes  une vraie femme pleine  d'intelligence.  Continuez de nous édifier  et nous instruire.,Tchango International
932,ndktwYoXq-c,"Un gouvernement de voleurs
Tant que les Camerounais ne descendront pas ds la rue pour mettre fin à ce régime de cruel, ils subiront.","Un gouvernement de voleurs
Tant que les Camerounais ne descendront pas ds la rue pour mettre fin à ce régime de cruel, ils subiront.",Maxime Pouokam
461,QZtA2OHaOjA,"FOUTAISE!!! LE PRCRN AVAIT, IL NE SUFFIT PAS DE DIRE IL Y A 10 MOIS, IL FAUT LE MARTELER CHAQUE JOUR, IL FAUT ALLER SE BATTRE DANS LA RUE POUR SES IDÉES, DE SURQUOI QUAND ON EST DÉPUTÉ!!!
QUE NON, ILS BOUFFENT, ET TU VIENS NOUS DIRE QUE VOUS AVIEZ DIT!!! QUELLE HONTE, DE GRÂCE, DR. MBAGA, NE NOUS PRENEZ PAS POUR DES IDIOTS, CONTINUEZ DE VOUS BATTRE, NOUS NE VOYONS RIEN,!!!! SINON DES ACCOINTANCES AVEC LE POUVOIR EN PLACE!!!!!
OUI FOUTEZ LE CAMP!!!!!!!","FOUTAISE!!! LE PRCRN AVAIT, IL NE SUFFIT PAS DE DIRE IL Y A 10 MOIS, IL FAUT LE MARTELER CHAQUE JOUR, IL FAUT ALLER SE BATTRE DANS LA RUE POUR SES IDÉES, DE SURQUOI QUAND ON EST DÉPUTÉ!!!
QUE NON, ILS BOUFFENT, ET TU VIENS NOUS DIRE QUE VOUS AVIEZ DIT!!! QUELLE HONTE, DE GRÂCE, DR. MBAGA, NE NOUS PRENEZ PAS POUR DES IDIOTS, CONTINUEZ DE VOUS BATTRE, NOUS NE VOYONS RIEN,!!!! SINON DES ACCOINTANCES AVEC LE POUVOIR EN PLACE!!!!!
OUI FOUTEZ LE CAMP!!!!!!!",Maxime Pouokam
5245,i6pPhp-h1Ik,"Plenty day for thief, but one day for owner for house. 
Make people they work hard nobi for thief people their cago","Plenty day for thief, but one day for owner for house. 
Make people they work hard nobi for thief people their cago",Cedric Sougang
942,ndktwYoXq-c,"Le peuple camerounais ne peut pas prendre conscience car il a été à l’école de l’obéissance/copiage, pas du raisonnement.","Le peuple camerounais ne peut pas prendre conscience car il a été à l’école de l’obéissance/copiage, pas du raisonnement.",Maxime Pouokam
9844,-mw7X0wv6ZY,Weti be wona own statistics for Coro? Charity begins at home.,Weti be wona own statistics for Coro? Charity begins at home.,Cyrille Nzouda
8412,dOgYL9fw3Rk,"SO, LE PROFESSEUR MINKOA SHE EST LA ? MERCI SEIGNEUR. DONC IL Y A ENCORE DES PROFESSEURS AU CAMEROUN ? VOILA UN MINISTRE DE L'ENSEIGNENT SUPERIEUR QUI PEUT REMPLACER L'AUTRE !!!!","SO, LE PROFESSEUR MINKOA SHE EST LA ? MERCI SEIGNEUR. DONC IL Y A ENCORE DES PROFESSEURS AU CAMEROUN ? VOILA UN MINISTRE DE L'ENSEIGNENT SUPERIEUR QUI PEUT REMPLACER L'AUTRE !!!!",Serge Ewane
8642,bSIzCOpyQMU,Mali is taking another step we should be watchful because our country has never been life this before,Mali is taking another step we should be watchful because our country has never been life this before,Serge Ewane
8629,yEcW-nVEjBw,MERCI BEAUCOUP CEDRICK NOUFELE.,MERCI BEAUCOUP CEDRICK NOUFELE.,Serge Ewane
4489,k7WE2TMXLrw,Paul Biya's Cameroon on fire. There's one going on in Bamenda.,Paul Biya's Cameroon on fire. There's one going on in Bamenda.,Tchango International
9834,CDy0Lq4YGR0,C'est tjrs la faute de l'occident! Vous ne prenez jamais vos responsabilites!,C'est tjrs la faute de l'occident! Vous ne prenez jamais vos responsabilites!,Cyrille Nzouda
192,jyh6FAQPUoY,Boum boum mon petit c'est vraiment toi le remède de ce vieux Camille sans cerveau qui croit tout savoir 👍👏👌,Boum boum mon petit c'est vraiment toi le remède de ce vieux Camille sans cerveau qui croit tout savoir 👍👏👌,Maxime Pouokam
3573,q2RUQVoaX5A,Cette religieuse a raison. Trop c'est trop. L'heure de la vérité est arrivée. Et des faucons et criminels en col blanc ne peuvent pas continuer ainsi.,Cette religieuse a raison. Trop c'est trop. L'heure de la vérité est arrivée. Et des faucons et criminels en col blanc ne peuvent pas continuer ainsi.,Ben Hassan
2449,jRI9Hd6R06I,Les militants du rdpc viendront maintenant supplier pour passer à équinoxe 🤣🤣🤣🤣🤣,Les militants du rdpc viendront maintenant supplier pour passer à équinoxe 🤣🤣🤣🤣🤣,International Tchatcho
1088,FWAW4srpwkM,Jeune homme c'était pas toi qui chantait sur le plateau dernièrement que tes patriotes et que kamto veux déstabiliser le Cameroun 😂😂😂 maintenant tu dit que qui avait raison....vous allez tous lire heure en arabe 😂😂😂😂😂😂,Jeune homme c'était pas toi qui chantait sur le plateau dernièrement que tes patriotes et que kamto veux déstabiliser le Cameroun 😂😂😂 maintenant tu dit que qui avait raison....vous allez tous lire heure en arabe 😂😂😂😂😂😂,Charles Ndonzeu
6304,gxl4MPsywgI,"Le RDPC va sauf que apprendre la démocratie. 
MRC,  chicotter les mauvais élèves!","Le RDPC va sauf que apprendre la démocratie. 
MRC,  chicotter les mauvais élèves!",Thierry Aubin Moukam
324,dLQv4RJb82c,Je ne comprends pas cmt un journal tv camerounais commence par l actualité centrafricaine ? J ai loupé qquchose ?,Je ne comprends pas cmt un journal tv camerounais commence par l actualité centrafricaine ? J ai loupé qquchose ?,Maxime Pouokam
